Prefecture,Subprefecture,GID_2,area198589,area199094,area199599,area200004,area200509,area201014,area201519,areachange,percchange
Hokkaido,Betsukai,JPN.12.12_1,3.0429,5.9481,13.8717,3.3579,1.5111,1.9143,21.9645,18.9216,621.8278616
Hokkaido,Biei,JPN.12.14_1,17.721,21.0348,15.6213,12.9843,14.1804,19.5642,16.9704,-0.7506,-4.235652616
Hokkaido,Bifuka,JPN.12.15_1,4.6485,9.4581,4.6764,4.9869,4.0221,3.4056,2.6217,-2.0268,-43.60116167
Hokkaido,Bihoro,JPN.12.16_1,4.9329,5.5287,3.0249,1.998,1.9881,1.9404,2.502,-2.4309,-49.27932859
Hokkaido,Biratori,JPN.12.17_1,15.6249,14.3532,17.3628,10.3707,9.8577,10.7361,8.6238,-7.0011,-44.80732677
Hokkaido,Chippubetsu,JPN.12.18_1,21.2877,24.2883,23.7762,21.7593,21.4092,20.1717,18.6633,-2.6244,-12.32824589
Hokkaido,Enbetsu,JPN.12.22_1,8.037,9.3294,7.5528,8.5608,6.7914,5.634,5.2299,-2.8071,-34.92721165
Hokkaido,Engaru,JPN.12.23_1,2.4264,2.2914,2.8431,1.3455,1.8837,1.2078,0.6723,-1.7541,-72.29228487
Hokkaido,Erimo,JPN.12.25_1,1.3419,1.0521,0.18,0.0747,0.1431,0.1899,0.6669,-0.675,-50.30181087
Hokkaido,Esashi,JPN.12.26_1,1.2879,2.3436,1.4715,1.8792,1.0764,1.1583,0.927,-0.3609,-28.02236198
Hokkaido,Fukushima,JPN.12.29_1,0.9243,1.3482,0.7596,0.3825,0.5175,0.3375,0.3627,-0.5616,-60.75949367
Hokkaido,Furano,JPN.12.30_1,15.8967,22.6818,16.9767,12.0303,12.8781,14.4873,18.9351,3.0384,19.11340089
Hokkaido,Furubira,JPN.12.31_1,0.6552,0.9621,0.3978,0.4428,0.2871,0.1494,0.2799,-0.3753,-57.28021978
Hokkaido,Haboro,JPN.12.32_1,13.4316,14.8518,13.9734,14.6367,13.2543,11.9277,10.9647,-2.4669,-18.36638971
Hokkaido,Hakodate,JPN.12.33_1,2.8521,9.7776,3.8214,1.638,1.1043,0.945,0.5931,-2.259,-79.20479647
Hokkaido,Hamanaka,JPN.12.34_1,1.5849,3.7728,3.1869,3.4236,1.1187,0.4572,4.4181,2.8332,178.762067
Hokkaido,Hamatonbetsu,JPN.12.35_1,0.8028,6.1992,1.4526,4.6701,1.1439,0.8991,0.8487,0.0459,5.717488789
Hokkaido,Hidaka,JPN.12.36_1,13.248,12.3507,16.6743,8.7237,7.2225,6.0543,5.5197,-7.7283,-58.33559783
Hokkaido,Higashikagura,JPN.12.37_1,20.1573,21.3831,19.3716,19.2627,19.7253,21.6675,20.1087,-0.0486,-0.241103719
Hokkaido,Higashikawa,JPN.12.38_1,21.5181,23.292,21.5586,22.068,23.6475,26.6445,22.4613,0.9432,4.383286628
Hokkaido,Hiroo,JPN.12.39_1,0.7416,7.5771,1.548,0.4491,0.3411,0.3834,1.0242,0.2826,38.10679612
Hokkaido,Hokuryū,JPN.12.40_1,22.8258,23.9184,24.1218,21.8646,20.7351,19.3023,15.2667,-7.5591,-33.11647346
Hokkaido,Honbetsu,JPN.12.42_1,0.6597,0.8622,1.2375,0.135,1.1826,0.4401,0.5301,-0.1296,-19.64529332
Hokkaido,Horokanai,JPN.12.43_1,10.341,12.3192,9.9342,18.0963,7.1415,7.9362,4.5207,-5.8203,-56.28372498
Hokkaido,Horonobe,JPN.12.44_1,1.7307,8.1045,1.8738,1.6623,4.1526,1.1565,1.1538,-0.5769,-33.33333333
Hokkaido,Ikeda,JPN.12.45_1,2.0574,2.1366,1.4553,0.3438,0.8253,0.2601,0.6039,-1.4535,-70.64741907
Hokkaido,Imakane,JPN.12.46_1,25.2072,24.1191,22.707,21.8898,17.4483,15.5646,15.3342,-9.873,-39.16738075
Hokkaido,Iwanai,JPN.12.49_1,1.8441,2.1321,1.8117,1.6056,1.242,1.1808,1.2123,-0.6318,-34.26061493
Hokkaido,Kamifurano,JPN.12.50_1,7.497,10.6812,6.7941,4.9662,5.7114,7.2369,8.01,0.513,6.842737095
Hokkaido,Kamikawa,JPN.12.51_1,5.0508,8.9622,6.3855,3.8952,4.6467,6.5241,3.1392,-1.9116,-37.84746971
Hokkaido,Kaminokuni,JPN.12.52_1,7.6986,5.7681,5.1048,4.0239,4.2669,3.1338,3.447,-4.2516,-55.22562544
Hokkaido,Kamishihoro,JPN.12.53_1,1.0809,9.8046,8.7921,3.861,6.1515,3.1239,2.4912,1.4103,130.4746045
Hokkaido,Kamisunagawa,JPN.12.54_1,0.0315,0.0513,0.0207,0.0459,0.0288,0.0315,0.0324,0.0009,2.857142857
Hokkaido,Kamiyūbetsu,JPN.12.55_1,0.3861,1.2762,0.9576,0.4266,0.666,0.4392,0.1242,-0.2619,-67.83216783
Hokkaido,Kenbuchi,JPN.12.57_1,15.7095,16.1118,20.2086,17.568,13.2768,11.9664,8.6634,-7.0461,-44.8524778
Hokkaido,Kikonai,JPN.12.58_1,2.547,3.4947,2.2482,2.214,2.1474,1.7244,2.0106,-0.5364,-21.06007067
Hokkaido,Kimobetsu,JPN.12.59_1,1.0206,3.7701,1.2159,0.1746,0.2088,0.1242,1.4346,0.414,40.5643739
Hokkaido,Kiyosato,JPN.12.62_1,3.4317,6.2559,0.8658,1.7649,1.6776,1.8126,7.8327,4.401,128.245476
Hokkaido,Koshimizu,JPN.12.63_1,3.51,4.3092,0.4122,0.4401,0.5697,1.0809,6.3936,2.8836,82.15384615
Hokkaido,Kunneppu,JPN.12.64_1,1.9593,4.0131,3.5802,1.8522,1.3599,1.0188,0.7443,-1.215,-62.01194304
Hokkaido,Kuriyama,JPN.12.65_1,23.8941,26.9685,23.9778,21.1212,17.2755,15.0822,12.3615,-11.5326,-48.26547139
Hokkaido,Kuromatsunai,JPN.12.66_1,2.8656,15.1839,1.0836,1.0062,0.8973,0.7407,0.7443,-2.1213,-74.02638191
Hokkaido,Kushiro,JPN.12.67_1,1.0008,4.0194,1.3095,2.7963,9.2691,1.3662,1.9881,0.9873,98.65107914
Hokkaido,Kutchan,JPN.12.69_1,7.515,17.2026,11.6037,3.9528,3.3867,3.3399,5.6772,-1.8378,-24.45508982
Hokkaido,Kyōgoku,JPN.12.70_1,2.3139,5.3937,2.7864,0.4905,0.4788,0.4185,1.7316,-0.5823,-25.16530533
Hokkaido,Kyōwa,JPN.12.71_1,20.5569,22.635,18.2187,15.0498,12.1095,11.5902,10.7928,-9.7641,-47.49792041
Hokkaido,Makubetsu,JPN.12.73_1,0.5373,9.8037,4.4487,0.666,0.8361,0.8415,2.0898,1.5525,288.9447236
Hokkaido,Mashike,JPN.12.74_1,6.0255,5.8932,5.6637,4.4316,4.122,3.8799,2.7234,-3.3021,-54.80209111
Hokkaido,Matsumae,JPN.12.75_1,0.8199,0.3573,0.2313,0.1071,0.1557,0.0792,0.1494,-0.6705,-81.77826564
Hokkaido,Memuro,JPN.12.76_1,0.1242,10.0422,1.548,0.3474,0.2853,0.3816,1.269,1.1448,921.7391304
Hokkaido,Minamifurano,JPN.12.78_1,1.8045,8.2989,4.1913,2.8917,4.1517,4.23,3.6387,1.8342,101.6458853
Hokkaido,Mori,JPN.12.80_1,7.191,8.109,4.9941,3.4245,3.5865,2.4534,4.2075,-2.9835,-41.4893617
Hokkaido,Moseushi,JPN.12.81_1,30.375,33.0012,33.4548,29.9331,29.0304,27.5427,20.4732,-9.9018,-32.59851852
Hokkaido,Mukawa,JPN.12.82_1,22.4784,20.0718,23.3955,15.4827,14.0751,15.5493,14.8329,-7.6455,-34.01265215
Hokkaido,Naganuma,JPN.12.84_1,53.4861,68.4441,63.4941,44.8704,30.1653,21.3246,17.0073,-36.4788,-68.20239277
Hokkaido,Naie,JPN.12.85_1,13.9923,17.2719,14.3487,12.8619,12.9177,12.0591,10.3086,-3.6837,-26.3266225
Hokkaido,Nakafurano,JPN.12.86_1,24.8778,33.3828,29.3535,24.8463,24.8031,23.7708,24.4809,-0.3969,-1.595398307
Hokkaido,Nakagawa,JPN.12.87_1,0.2988,1.1322,0.2619,0.4833,0.5472,0.4122,0.6237,0.3249,108.7349398
Hokkaido,Nakashibetsu,JPN.12.89_1,11.2923,3.1842,5.7087,4.0014,1.1016,1.1943,8.8587,-2.4336,-21.55096836
Hokkaido,Nakatonbetsu,JPN.12.90_1,0.1017,0.2088,0.1017,0.1998,0.0765,0.0792,0.0549,-0.0468,-46.01769912
Hokkaido,Nanae,JPN.12.91_1,20.9952,13.9329,8.6715,3.978,3.5748,2.9052,1.62,-19.3752,-92.28395062
Hokkaido,Nanporo,JPN.12.92_1,36.8451,47.3832,41.5989,32.1489,25.5924,20.3913,19.1385,-17.7066,-48.05686509
Hokkaido,Niikappu,JPN.12.95_1,5.3901,5.2056,8.6175,3.7836,3.0897,2.475,2.3301,-3.06,-56.77074637
Hokkaido,Niki,JPN.12.96_1,7.2522,8.4231,7.5465,5.553,5.2299,4.9806,5.2812,-1.971,-27.17795979
Hokkaido,Niseko,JPN.12.97_1,5.0976,8.2881,3.6531,3.1689,2.7207,2.9412,4.0608,-1.0368,-20.33898305
Hokkaido,Numata,JPN.12.100_1,28.8846,34.7418,32.4747,31.9302,29.6757,28.5075,24.2361,-4.6485,-16.09335078
Hokkaido,Obira,JPN.12.102_1,10.2843,11.9097,9.468,9.9729,9.1692,8.5446,6.4944,-3.7899,-36.85131706
Hokkaido,Oketo,JPN.12.103_1,1.3023,5.4585,3.9906,2.2158,3.4686,2.3508,1.2042,-0.0981,-7.532826538
Hokkaido,Okoppe,JPN.12.104_1,0.432,1.1385,0.6102,0.486,0.5004,0.7452,0.2934,-0.1386,-32.08333333
Hokkaido,Okushiri,JPN.12.105_1,0.8595,1.0719,1.8315,0.7515,0.5616,0.2502,0.5679,-0.2916,-33.92670157
Hokkaido,Ōmu,JPN.12.106_1,1.4256,3.6387,1.3752,0.8145,1.5354,2.5047,2.7792,1.3536,94.94949495
Hokkaido,Oshamanbe,JPN.12.107_1,1.3581,0.5364,1.1925,0.189,0.1782,0.0828,1.2951,-0.063,-4.638833665
Hokkaido,Otobe,JPN.12.109_1,2.916,2.4903,2.1177,1.4841,1.4148,1.1259,0.6579,-2.2581,-77.4382716
Hokkaido,Otofuke,JPN.12.110_1,2.4966,12.1347,4.4955,1.0701,0.3285,0.5121,1.4004,-1.0962,-43.90771449
Hokkaido,Ōzora,JPN.12.112_1,14.6313,13.6458,10.9935,6.9111,5.1399,5.8734,5.067,-9.5643,-65.36876422
Hokkaido,Pippu,JPN.12.113_1,25.3557,23.5674,27.0099,26.1666,24.4845,25.9623,22.5405,-2.8152,-11.10282895
Hokkaido,Rankoshi,JPN.12.114_1,26.6103,29.8917,19.5948,20.3787,18.1629,17.3889,18.4365,-8.1738,-30.71667738
Hokkaido,Rausu,JPN.12.115_1,1.0359,1.7721,0.8856,0.9378,0.6723,0.5238,0.648,-0.3879,-37.44569939
Hokkaido,Rebun,JPN.12.116_1,0.1233,0.2574,0.2421,0.288,1.5435,0.0306,0.0198,-0.1035,-83.94160584
Hokkaido,Rikubetsu,JPN.12.117_1,1.1394,3.5451,2.25,0.5994,1.4607,1.422,0.9405,-0.1989,-17.45655608
Hokkaido,Rishiri,JPN.12.118_1,0.117,0.3285,0.5688,0.27,0.7587,0.09,0.3006,0.1836,156.9230769
Hokkaido,Rishirifuji,JPN.12.119_1,0.4347,0.4635,0.5607,0.4698,0.7632,0.1449,0.7299,0.2952,67.90890269
Hokkaido,Samani,JPN.12.122_1,1.5795,1.6677,1.944,0.585,0.6138,0.3888,0.6048,-0.9747,-61.70940171
Hokkaido,Sapporo,JPN.12.123_1,4.0014,6.66,2.3166,1.9557,1.935,1.5039,1.431,-2.5704,-64.23751687
Hokkaido,Saroma,JPN.12.125_1,1.8126,1.503,1.6767,0.2601,0.4401,0.2214,0.0621,-1.7505,-96.57398213
Hokkaido,Setana,JPN.12.127_1,26.8866,24.6114,22.7808,23.1741,19.5543,17.4951,14.7033,-12.1833,-45.31365067
Hokkaido,Shakotan,JPN.12.128_1,0.7479,0.765,0.1305,0.3798,0.1296,0.0549,0.4968,-0.2511,-33.57400722
Hokkaido,Shari,JPN.12.129_1,2.6937,8.0658,1.1493,1.1754,2.0277,2.7279,8.1018,5.4081,200.7684597
Hokkaido,Shibecha,JPN.12.130_1,7.2621,10.089,11.1591,4.6593,9.7596,2.8755,10.0665,2.8044,38.61692899
Hokkaido,Shibetsu,JPN.12.131_1,1.8909,2.2626,2.4858,3.8628,2.8602,2.6001,4.6125,2.7216,143.9314612
Hokkaido,Shihoro,JPN.12.133_1,0.0081,5.1282,2.8575,0.0846,0.09,0.3555,0.4635,0.4554,5622.222222
Hokkaido,Shikabe,JPN.12.134_1,0.3573,0.8928,0.6336,0.09,0.0351,0.0153,0.0108,-0.3465,-96.97732997
Hokkaido,Shikaoi,JPN.12.135_1,0.3906,6.9543,2.2572,1.6452,1.0233,0.8424,0.7848,0.3942,100.921659
Hokkaido,Shimizu,JPN.12.137_1,0.0369,10.0917,2.0709,0.2493,0.234,0.3168,0.9738,0.9369,2539.02439
Hokkaido,Shimokawa,JPN.12.138_1,1.8945,3.5964,1.5039,1.0485,1.2006,4.1193,1.4562,-0.4383,-23.13539192
Hokkaido,Shinhidaka,JPN.12.140_1,19.8873,17.3628,19.4454,7.7238,6.2433,3.9231,4.4226,-15.4647,-77.76168711
Hokkaido,Shintoku,JPN.12.142_1,1.2321,10.7811,5.6043,1.737,2.6505,2.2059,1.5606,0.3285,26.66179693
Hokkaido,Shintotsukawa,JPN.12.143_1,43.1019,51.1488,45.594,42.8814,43.1811,41.904,36.7155,-6.3864,-14.81698023
Hokkaido,Shiranuka,JPN.12.144_1,0.7101,0.4077,0.2601,0.3348,1.2852,0.7227,3.096,2.3859,335.9949303
Hokkaido,Shiraoi,JPN.12.145_1,1.3761,1.2906,1.3635,2.9178,0.8415,1.1259,0.3951,-0.981,-71.28842381
Hokkaido,Shiriuchi,JPN.12.146_1,5.2731,6.6069,3.8826,3.096,2.9988,2.5173,2.6955,-2.5776,-48.88206179
Hokkaido,Sōbetsu,JPN.12.148_1,8.5806,4.9203,1.8018,2.286,1.6821,0.7956,1.2681,-7.3125,-85.22131319
Hokkaido,Suttsu,JPN.12.150_1,1.5984,1.5192,0.6624,0.6147,0.6111,0.4032,0.7758,-0.8226,-51.46396396
Hokkaido,Taiki,JPN.12.151_1,2.3436,2.3283,1.7856,0.504,2.0646,0.9927,4.8798,2.5362,108.218126
Hokkaido,Takasu,JPN.12.152_1,37.6839,30.4047,36.1926,39.6306,37.7325,36.0693,24.2109,-13.473,-35.75266891
Hokkaido,Takinoue,JPN.12.154_1,0.7398,1.1961,1.3158,0.6012,0.5319,0.9279,0.2178,-0.522,-70.55961071
Hokkaido,Teshikaga,JPN.12.155_1,5.2407,7.6572,3.9699,16.0092,3.9231,2.7792,9.9342,4.6935,89.55864675
Hokkaido,Teshio,JPN.12.156_1,1.0449,1.1196,0.9621,0.9036,1.3239,0.2367,0.3564,-0.6885,-65.89147287
Hokkaido,Tōbetsu,JPN.12.157_1,51.7626,57.2346,46.278,33.3783,26.0685,24.021,20.5713,-31.1913,-60.25837187
Hokkaido,Tōma,JPN.12.158_1,20.6379,22.3479,27.3852,26.2116,25.3656,26.8974,21.4713,0.8334,4.038201561
Hokkaido,Tomamae,JPN.12.160_1,11.0439,10.467,9.1098,9.9729,8.5824,7.5591,6.4791,-4.5648,-41.33322468
Hokkaido,Tōyako,JPN.12.162_1,13.3218,11.736,1.8117,2.0754,2.7414,0.6489,9.0243,-4.2975,-32.25915417
Hokkaido,Toyokoro,JPN.12.163_1,1.9278,0.6732,1.2969,0.9387,1.4823,0.7641,3.726,1.7982,93.27731092
Hokkaido,Toyotomi,JPN.12.164_1,3.2238,22.8321,4.3416,2.6451,3.6657,2.6208,1.6371,-1.5867,-49.21831379
Hokkaido,Toyoura,JPN.12.165_1,1.8792,3.6531,0.5958,0.8748,0.7551,0.4554,1.0647,-0.8145,-43.34291188
Hokkaido,Tsubetsu,JPN.12.166_1,2.0061,2.9628,0.4653,0.8262,1.9071,1.9188,1.9962,-0.0099,-0.493494841
Hokkaido,Tsukigata,JPN.12.167_1,18.9504,23.31,20.9493,15.5439,13.8339,13.6062,11.5884,-7.362,-38.84878419
Hokkaido,Urahoro,JPN.12.169_1,0.6804,0.4662,0.333,0.4689,0.9198,1.1286,4.3317,3.6513,536.6402116
Hokkaido,Urakawa,JPN.12.170_1,3.0474,3.6873,5.3217,1.8288,1.6704,0.9234,1.1952,-1.8522,-60.77968104
Hokkaido,Urausu,JPN.12.171_1,21.573,29.5533,24.1569,21.2148,22.0077,21.1518,20.0484,-1.5246,-7.067167292
Hokkaido,Uryū,JPN.12.172_1,27.7218,31.7079,29.6532,26.6877,26.3583,25.5087,19.1394,-8.5824,-30.95902863
Hokkaido,Utashinai,JPN.12.173_1,0.0153,0.0126,0.0036,0.0171,0.0072,0.0063,0.0045,-0.0108,-70.58823529
Hokkaido,Wassamu,JPN.12.175_1,13.2489,13.0131,17.5923,16.3251,12.3759,11.6343,5.94,-7.3089,-55.16608926
Hokkaido,Yakumo,JPN.12.176_1,6.6258,6.2613,6.1353,5.7357,7.3467,3.3912,6.2793,-0.3465,-5.229557186
Hokkaido,Yoichi,JPN.12.177_1,1.2825,2.268,1.3617,0.8361,0.6336,0.5175,0.7443,-0.5382,-41.96491228
Hokkaido,Yūbetsu,JPN.12.179_1,0.3438,0.7848,0.7938,0.3096,0.3834,0.3294,0.1449,-0.1989,-57.85340314
Hokkaido,Yuni,JPN.12.180_1,39.7413,45.6696,41.9022,36.0576,31.5711,26.9955,21.7008,-18.0405,-45.39484114
Hyōgo,Amagasaki,JPN.13.4_1,0.1224,0.0522,5.5017,0.3825,0.045,0.0135,0.0441,-0.0783,-63.97058824
Hyōgo,Fukusaki,JPN.13.8_1,6.3693,5.9886,4.7619,2.8161,1.9719,1.3419,1.2906,-5.0787,-79.73717677
Hyōgo,Harima,JPN.13.9_1,1.179,1.035,1.0152,0.5148,0.4113,0.1656,0.2088,-0.9702,-82.29007634
Hyōgo,Ichikawa,JPN.13.11_1,6.5079,3.8169,2.8251,4.0599,3.1149,2.6802,1.3563,-5.1516,-79.15917577
Hyōgo,Inagawa,JPN.13.12_1,1.8288,1.5201,1.3311,1.2987,1.2285,0.9243,1.0116,-0.8172,-44.68503937
Hyōgo,Inami,JPN.13.13_1,13.122,13.7223,14.3442,10.8486,8.9046,3.2103,8.6166,-4.5054,-34.33470508
Hyōgo,Kami,JPN.13.16_1,3.5271,3.5487,4.2489,3.0537,2.8737,3.2364,2.1915,-1.3356,-37.86680276
Hyōgo,Kamigōri,JPN.13.17_1,2.8872,1.8108,4.8663,5.022,4.0104,1.5903,1.719,-1.1682,-40.46134663
Hyōgo,Kamikawa,JPN.13.18_1,4.7619,2.0259,2.0376,2.8872,1.6272,1.3923,0.3204,-4.4415,-93.27159327
Hyōgo,Sayō,JPN.13.30_1,7.4718,5.1471,5.3163,5.5134,5.535,2.3553,3.3984,-4.0734,-54.51698386
Hyōgo,Shin'onsen,JPN.13.31_1,4.2993,4.2903,5.0733,4.0032,3.708,3.9717,2.9277,-1.3716,-31.90286791
Hyōgo,Taishi,JPN.13.34_1,1.2069,0.3681,0.9243,0.9072,1.4202,0.8181,0.72,-0.4869,-40.34302759
Hyōgo,Taka,JPN.13.35_1,11.8017,8.1108,8.4033,8.4816,7.5996,5.0634,7.0632,-4.7385,-40.1509952
Ibaraki,Ami,JPN.14.1_1,8.0343,6.2406,6.1353,5.4297,5.3397,5.9076,4.3002,-3.7341,-46.47697995
Ibaraki,Daigo,JPN.14.4_1,4.86,4.3659,3.9159,4.1094,3.8799,3.6765,3.4425,-1.4175,-29.16666667
Ibaraki,Goka,JPN.14.5_1,9.5481,8.8776,8.7165,7.6689,7.5087,7.551,6.4413,-3.1068,-32.53841078
Ibaraki,Ibaraki,JPN.14.11_1,27.1539,23.9535,22.536,23.1363,22.2543,24.5349,18.4734,-8.6805,-31.96778363
Ibaraki,Kawachi,JPN.14.20_1,22.5234,21.1266,22.7448,20.0601,20.9502,20.5272,18.7299,-3.7935,-16.84248382
Ibaraki,Ōarai,JPN.14.28_1,1.8891,1.6902,2.5614,1.7028,1.6245,1.6749,1.3725,-0.5166,-27.34635541
Ibaraki,Sakai,JPN.14.31_1,12.4956,10.1376,10.359,9.477,9.3042,9.6813,7.3791,-5.1165,-40.94641314
Ibaraki,Shirosato,JPN.14.34_1,13.1355,10.827,10.9764,11.0529,10.3311,10.9224,9.0819,-4.0536,-30.85988352
Ibaraki,Tone,JPN.14.37_1,9.5814,8.9901,8.3214,7.2972,7.7004,8.064,6.9327,-2.6487,-27.64418561
Ibaraki,Yachiyo,JPN.14.44_1,17.2413,12.141,17.1171,14.3559,13.5756,15.3405,11.502,-5.7393,-33.28809313
Ishikawa,Anamizu,JPN.15.1_1,2.4318,6.8103,4.5342,5.8779,4.7718,3.9564,3.3606,0.9288,38.19393042
Ishikawa,Hodatsushimizu,JPN.15.4_1,11.1834,10.9854,10.5732,9.729,9.216,9.0585,8.865,-2.3184,-20.7307259
Ishikawa,Kawakita,JPN.15.8_1,3.2445,2.9934,3.8034,3.5433,2.5821,2.4822,2.2896,-0.9549,-29.43134535
Ishikawa,Nakanoto,JPN.15.10_1,14.886,16.8084,13.4991,13.3776,12.9888,12.0123,12.3831,-2.5029,-16.81378476
Ishikawa,Nonoichi,JPN.15.13_1,5.0877,4.2912,4.2165,4.1805,3.2391,2.9196,2.4741,-2.6136,-51.37095348
Ishikawa,Noto,JPN.15.14_1,3.3831,8.2062,7.3512,6.6249,6.0633,6.768,5.1399,1.7568,51.92870444
Ishikawa,Shika,JPN.15.15_1,23.8833,24.597,21.1698,23.7501,21.9006,21.1689,20.8368,-3.0465,-12.75577496
Ishikawa,Tsubata,JPN.15.17_1,9.3933,9.4311,9.4383,8.3304,7.839,7.4457,6.7518,-2.6415,-28.1211076
Ishikawa,Uchinada,JPN.15.18_1,0.7308,0.6993,0.6003,0.5031,0.2745,0.2655,0.3042,-0.4266,-58.37438424
Iwate,Fujisawa,JPN.16.2_1,3.3255,3.1599,3.2481,2.8485,2.4867,2.0673,2.5587,-0.7668,-23.05818674
Iwate,Hiraizumi,JPN.16.5_1,7.7085,8.2503,7.7562,7.3692,6.3864,6.2127,6.6564,-1.0521,-13.64856976
Iwate,Hirono,JPN.16.6_1,5.4441,5.8995,5.7996,2.8791,3.2319,1.8315,3.7476,-1.6965,-31.16217557
Iwate,Ichinohe,JPN.16.7_1,3.4893,5.3028,3.4092,2.3067,2.2716,1.656,2.25,-1.2393,-35.51715244
Iwate,Iwate,JPN.16.9_1,8.3871,9.5652,8.4042,5.6232,5.5602,4.6179,5.7708,-2.6163,-31.19433416
Iwate,Iwazumi,JPN.16.10_1,2.07,1.9386,2.1447,1.2645,1.2096,1.0233,1.0251,-1.0449,-50.47826087
Iwate,Kanegasaki,JPN.16.12_1,31.4559,33.2568,29.8125,27.4455,28.233,27.2241,28.0827,-3.3732,-10.72358445
Iwate,Karumai,JPN.16.13_1,4.1949,4.7484,5.1732,3.1887,3.2112,2.6712,3.8034,-0.3915,-9.33276121
Iwate,Kuzumaki,JPN.16.18_1,1.1907,1.386,1.3113,0.3411,0.2934,0.1512,0.621,-0.5697,-47.84580499
Iwate,Nishiwaga,JPN.16.22_1,12.4965,14.1624,9.0243,8.6184,7.8192,6.8184,6.0165,-6.48,-51.85451927
Iwate,Ōtsuchi,JPN.16.26_1,1.1601,1.2789,1.1844,0.8478,0.7884,0.6327,0.576,-0.5841,-50.34910784
Iwate,Shiwa,JPN.16.28_1,41.8383,37.8198,35.5905,37.4724,36.4266,32.7429,32.2767,-9.5616,-22.85370103
Iwate,Shizukuishi,JPN.16.29_1,38.5659,36.7416,35.6661,33.1299,31.1643,28.0827,29.952,-8.6139,-22.33553476
Iwate,Sumita,JPN.16.30_1,1.6749,1.7757,1.9341,1.4004,1.242,1.053,1.0134,-0.6615,-39.49489522
Iwate,Yahaba,JPN.16.34_1,26.6193,24.5862,23.7537,23.1651,22.1526,20.4093,19.2483,-7.371,-27.69043514
Iwate,Yamada,JPN.16.35_1,3.1491,3.3354,2.6811,1.7046,1.9188,1.6452,1.2825,-1.8666,-59.27407831
Kagawa,Ayagawa,JPN.17.1_1,5.2506,6.7194,6.2136,3.7818,2.475,2.8017,2.5803,-2.6703,-50.85704491
Kagawa,Kotohira,JPN.17.4_1,1.6083,0.5076,1.0026,0.6147,0.3303,0.2043,0.1071,-1.5012,-93.34079463
Kagawa,Mannō,JPN.17.5_1,7.0398,3.4038,7.4601,2.9214,3.6099,2.1114,1.8657,-5.1741,-73.49782664
Kagawa,Miki,JPN.17.7_1,8.4132,5.2119,6.6321,3.402,3.2301,2.9916,2.5092,-5.904,-70.1754386
Kagawa,Tadotsu,JPN.17.11_1,5.6772,2.8512,3.204,2.1132,1.9602,1.404,0.6588,-5.0184,-88.39568802
Kagawa,Utazu,JPN.17.13_1,0.8514,0.2061,0.4482,0.1584,0.1656,0.2511,0.0765,-0.7749,-91.01479915
Kagoshima,Aira,JPN.18.1_1,1.5435,4.0131,1.4913,4.2039,4.0725,3.2283,3.3786,1.8351,118.8921283
Kagoshima,Amagi,JPN.18.3_1,0,0,0,1.1259,1.3086,0.0396,0,0,#DIV/0!
Kagoshima,China,JPN.18.5_1,0,0,0,0.5445,0.774,0.0999,0,0,#DIV/0!
Kagoshima,Higashikushira,JPN.18.6_1,5.6574,7.5078,7.0569,5.5881,5.3091,5.1957,3.6405,-2.0169,-35.65065224
Kagoshima,Hishikari,JPN.18.8_1,7.983,6.5511,2.5776,7.308,3.3111,4.9671,6.246,-1.737,-21.75873732
Kagoshima,Isen,JPN.18.11_1,0,0,0,1.4607,0.9693,0.1206,0,0,#DIV/0!
Kagoshima,Kajiki,JPN.18.14_1,0.9117,2.2464,0.4005,1.2375,1.1196,0.6939,0.9594,0.0477,5.231984205
Kagoshima,Kamō,JPN.18.15_1,1.9755,2.5902,1.7253,3.0204,2.4921,2.0943,2.3625,0.387,19.58997722
Kagoshima,Kikai,JPN.18.17_1,0,6.9345,0.5643,1.5183,1.7424,0.5301,0,0,#DIV/0!
Kagoshima,Kimotsuki,JPN.18.18_1,8.1279,14.2551,14.6052,11.1564,9.9999,8.4447,7.6419,-0.486,-5.979404274
Kagoshima,Kinkō,JPN.18.19_1,2.2275,4.059,3.8268,3.1437,3.0114,3.7449,2.3742,0.1467,6.585858586
Kagoshima,Minamikyūshū,JPN.18.22_1,21.717,16.1541,8.6445,8.4879,7.1874,9.729,9.2871,-12.4299,-57.23580605
Kagoshima,Minamiōsumi,JPN.18.23_1,3.5163,3.9483,4.2543,3.9456,3.1689,2.3211,2.2302,-1.2861,-36.57537753
Kagoshima,Minamitane,JPN.18.25_1,8.6364,9.4626,7.308,7.9992,6.1866,0,7.9083,-0.7281,-8.430596082
Kagoshima,Mishima,JPN.18.26_1,0.0999,0.1323,0.027,0.3501,0.0477,0.0144,0.0207,-0.0792,-79.27927928
Kagoshima,Nagashima,JPN.18.27_1,0.4023,0.1143,0.0351,0.0189,0.0738,0.0531,0.0603,-0.342,-85.01118568
Kagoshima,Nakatane,JPN.18.28_1,8.2971,8.0253,5.3082,5.1453,3.9708,0,4.5945,-3.7026,-44.6252305
Kagoshima,Ōsaki,JPN.18.31_1,8.5545,15.0534,11.4282,7.1163,7.1028,7.0461,6.0129,-2.5416,-29.71067859
Kagoshima,Satsuma,JPN.18.32_1,6.5313,10.6056,6.2244,9.9162,7.9641,7.1847,8.9298,2.3985,36.72316384
